session_id,customer_id,device_type,session_start,start_time,session_end,end_time,session_duration_sec,pages_visited,viewed_category,viewed_product
SES000698,CUST0191,Mobile,2023-11-19,3.48.00 PM,2023-11-19,3.55.47 PM,467,14,Fashion,Jacket
SES000699,CUST0061,Desktop,2023-10-22,2.55.00 AM,2023-10-22,3.09.38 AM,878,2,Sports,Tennis Racket
SES000700,CUST0414,Mobile,2023-07-08,1.30.00 PM,2023-07-08,1.33.54 PM,234,4,Electronics,Headphones
SES000701,CUST0105,Desktop,2023-02-26,6.38.00 AM,2023-02-26,6.43.32 AM,332,5,Groceries,Oil
SES000702,CUST0235,Tablet,2023-09-23,2.10.00 PM,2023-09-23,2.14.26 PM,266,8,Sports,Football
SES000703,CUST0036,Tablet,2023-08-15,6.51.00 PM,2023-08-15,7.05.51 PM,891,7,Fashion,Shoes
SES000704,CUST0332,Tablet,2023-05-03,5.40.00 AM,2023-05-03,5.53.45 AM,825,9,Sports,Cricket Bat
SES000705,CUST0179,Desktop,2023-06-30,1.36.00 AM,2023-06-30,1.40.26 AM,266,5,Groceries,Juice
SES000706,CUST0383,Tablet,2023-11-02,2.54.00 PM,2023-11-02,2.55.36 PM,96,3,Beauty,Perfume
SES000707,CUST0173,Mobile,2023-06-14,3.50.00 AM,2023-06-14,4.02.45 AM,765,4,Fashion,Jacket
SES000708,CUST0410,Mobile,2023-06-03,9.46.00 AM,2023-06-03,9.59.46 AM,826,10,Sports,Tennis Racket
SES000709,CUST0037,Tablet,2023-06-15,3.34.00 AM,2023-06-15,3.46.59 AM,779,11,Beauty,Perfume
SES000710,CUST0452,Mobile,2023-02-13,1.06.00 AM,2023-02-13,1.09.31 AM,211,11,Groceries,Rice
SES000711,CUST0154,Desktop,2023-10-09,10.26.00 PM,2023-10-09,10.31.08 PM,308,10,Electronics,Keyboard
SES000712,CUST0380,Desktop,2023-02-26,3.11.00 PM,2023-02-26,3.13.26 PM,146,8,Groceries,Oil
SES000713,CUST0400,Tablet,2023-02-12,5.43.00 AM,2023-02-12,5.53.06 AM,606,1,Groceries,Rice
SES000714,CUST0108,Desktop,2023-04-24,8.52.00 PM,2023-04-24,8.55.43 PM,223,10,Groceries,Snacks
SES000715,CUST0193,Desktop,2023-12-17,3.46.00 AM,2023-12-17,4.00.31 AM,871,2,Groceries,Juice
SES000716,CUST0137,Desktop,2023-06-16,7.35.00 PM,2023-06-16,7.37.10 PM,130,14,Electronics,Laptop
SES000717,CUST0422,Mobile,2023-02-07,2.13.00 AM,2023-02-07,2.15.34 AM,154,6,Electronics,Smartphone
SES000718,CUST0232,Tablet,2023-09-14,11.51.00 PM,2023-09-14,11.57.23 PM,383,11,Fashion,T-shirt
SES000719,CUST0039,Mobile,2023-04-29,3.00.00 PM,2023-04-29,3.02.09 PM,129,5,Groceries,Snacks
SES000720,CUST0077,Tablet,2023-02-06,8.08.00 PM,2023-02-06,8.10.57 PM,177,13,Electronics,Smartphone
SES000721,CUST0455,Mobile,2023-01-27,10.45.00 PM,2023-01-27,10.47.02 PM,122,5,Fashion,Shoes
SES000722,CUST0369,Tablet,2023-09-24,10.32.00 PM,2023-09-24,10.38.45 PM,405,6,Electronics,Mouse
SES000723,CUST0317,Desktop,2023-11-15,7.14.00 AM,2023-11-15,7.24.14 AM,614,15,Groceries,Rice
SES000724,CUST0251,Desktop,2023-10-20,11.37.00 AM,2023-10-20,11.48.03 AM,663,8,Groceries,Rice
SES000725,CUST0378,Mobile,2023-05-22,11.32.00 PM,2023-05-22,11.35.51 PM,231,10,Fashion,Jeans
SES000726,CUST0403,Desktop,2023-10-24,12.21.00 AM,2023-10-24,12.28.18 AM,438,5,Sports,Tennis Racket
SES000727,CUST0179,Tablet,2023-03-08,11.07.00 PM,2023-03-08,11.20.27 PM,807,14,Beauty,Face Wash
SES000728,CUST0334,Mobile,2023-05-23,1.21.00 PM,2023-05-23,1.31.06 PM,606,9,Fashion,Jacket
SES000729,CUST0114,Mobile,2023-12-28,11.54.00 AM,2023-12-28,11.55.04 AM,64,7,Beauty,Shampoo
SES000730,CUST0241,Tablet,2023-03-01,10.18.00 PM,2023-03-01,10.30.41 PM,761,3,Fashion,Shoes
SES000731,CUST0254,Mobile,2023-04-30,8.36.00 AM,2023-04-30,8.50.15 AM,855,14,Electronics,Smartphone
SES000732,CUST0451,Desktop,2023-05-04,12.39.00 AM,2023-05-04,12.51.52 AM,772,5,Electronics,Laptop
SES000733,CUST0112,Tablet,2023-05-22,5.47.00 PM,2023-05-22,5.49.11 PM,131,2,Groceries,Oil
SES000734,CUST0374,Desktop,2023-02-09,7.29.00 AM,2023-02-09,7.42.08 AM,788,8,Groceries,Snacks
SES000735,CUST0409,Desktop,2023-05-12,4.54.00 PM,2023-05-12,4.59.25 PM,325,1,Fashion,Jeans
SES000736,CUST0447,Desktop,2023-12-23,8.20.00 PM,2023-12-23,8.20.34 PM,34,1,Beauty,Shampoo
SES000737,CUST0064,Desktop,2023-01-12,9.45.00 AM,2023-01-12,9.53.18 AM,498,13,Beauty,Face Wash
SES000738,CUST0421,Tablet,2023-03-08,9.26.00 PM,2023-03-08,9.34.42 PM,522,13,Beauty,Shampoo
SES000739,CUST0427,Tablet,2023-04-10,3.36.00 AM,2023-04-10,3.47.11 AM,671,2,Beauty,Face Wash
SES000740,CUST0042,Desktop,2023-07-25,4.36.00 AM,2023-07-25,4.44.15 AM,495,4,Beauty,Perfume
SES000741,CUST0379,Desktop,2023-08-03,1.48.00 AM,2023-08-03,1.57.03 AM,543,2,Sports,Tennis Racket
SES000742,CUST0148,Desktop,2023-03-18,2.45.00 AM,2023-03-18,2.49.38 AM,278,1,Groceries,Snacks
SES000743,CUST0490,Tablet,2023-02-04,6.24.00 PM,2023-02-04,6.27.40 PM,220,14,Fashion,Shoes
SES000744,CUST0230,Desktop,2023-07-28,6.20.00 AM,2023-07-28,6.31.11 AM,671,15,Sports,Cricket Bat
SES000745,CUST0125,Mobile,2023-05-11,1.11.00 AM,2023-05-11,1.15.40 AM,280,13,Electronics,Mouse
SES000746,CUST0473,Mobile,2023-11-23,4.46.00 PM,2023-11-23,4.56.34 PM,634,2,Electronics,Laptop
SES000747,CUST0262,Mobile,2023-12-23,5.05.00 AM,2023-12-23,5.16.01 AM,661,13,Fashion,T-shirt
SES000748,CUST0050,Tablet,2023-11-01,5.24.00 PM,2023-11-01,5.26.04 PM,124,6,Sports,Tennis Racket
SES000749,CUST0086,Desktop,2023-04-26,10.21.00 AM,2023-04-26,10.28.36 AM,456,2,Sports,Tennis Racket
SES000750,CUST0250,Desktop,2023-01-08,2.56.00 AM,2023-01-08,3.02.04 AM,364,9,Fashion,Jeans
SES000751,CUST0223,Desktop,2023-03-19,3.11.00 AM,2023-03-19,3.21.31 AM,631,7,Sports,Cricket Bat
SES000752,CUST0254,Mobile,2023-06-06,6.29.00 PM,2023-06-06,6.34.08 PM,308,2,Fashion,Jeans
SES000753,CUST0125,Desktop,2023-11-18,9.58.00 PM,2023-11-18,10.07.00 PM,540,5,Fashion,Jacket
SES000754,CUST0381,Tablet,2023-03-24,8.02.00 PM,2023-03-24,8.04.37 PM,157,3,Beauty,Face Wash
SES000755,CUST0238,Tablet,2023-07-12,9.40.00 AM,2023-07-12,9.42.11 AM,131,1,Beauty,Shampoo
SES000756,CUST0260,Mobile,2023-07-04,5.28.00 AM,2023-07-04,5.31.48 AM,228,7,Groceries,Rice
SES000757,CUST0041,Tablet,2023-11-05,10.33.00 AM,2023-11-05,10.42.16 AM,556,10,Electronics,Mouse
SES000758,CUST0431,Mobile,2023-09-26,11.00.00 PM,2023-09-26,11.04.39 PM,279,7,Electronics,Smartphone
SES000759,CUST0362,Mobile,2023-12-06,2.51.00 PM,2023-12-06,2.54.20 PM,200,14,Sports,Cricket Bat
SES000760,CUST0268,Mobile,2023-10-28,2.25.00 AM,2023-10-28,2.32.49 AM,469,11,Electronics,Keyboard
SES000761,CUST0294,Tablet,2023-10-31,9.42.00 PM,2023-10-31,9.54.16 PM,736,2,Beauty,Shampoo
SES000762,CUST0015,Mobile,2023-10-29,9.36.00 PM,2023-10-29,9.49.46 PM,826,11,Beauty,Shampoo
SES000763,CUST0264,Mobile,2023-03-24,1.31.00 PM,2023-03-24,1.36.15 PM,315,9,Electronics,Smartphone
SES000764,CUST0395,Tablet,2023-11-01,6.16.00 AM,2023-11-01,6.20.36 AM,276,10,Groceries,Oil
SES000765,CUST0348,Desktop,2023-10-23,3.48.00 PM,2023-10-23,3.51.24 PM,204,10,Fashion,Jacket
SES000766,CUST0277,Desktop,2023-08-09,12.26.00 AM,2023-08-09,12.34.33 AM,513,1,Beauty,Perfume
SES000767,CUST0183,Tablet,2023-02-09,2.48.00 PM,2023-02-09,2.55.22 PM,442,4,Beauty,Perfume
SES000768,CUST0144,Tablet,2023-01-06,2.14.00 PM,2023-01-06,2.22.23 PM,503,11,Beauty,Perfume
SES000769,CUST0068,Mobile,2023-10-29,5.04.00 AM,2023-10-29,5.16.39 AM,759,7,Beauty,Perfume
SES000770,CUST0110,Desktop,2023-06-19,8.46.00 PM,2023-06-19,8.48.23 PM,143,6,Electronics,Mouse
SES000771,CUST0207,Tablet,2023-10-04,6.08.00 AM,2023-10-04,6.16.44 AM,524,1,Fashion,Jeans
SES000772,CUST0432,Desktop,2023-06-10,3.47.00 PM,2023-06-10,4.01.17 PM,857,9,Beauty,Shampoo
SES000773,CUST0057,Desktop,2023-12-01,5.30.00 PM,2023-12-01,5.30.47 PM,47,5,Fashion,Jeans
SES000774,CUST0109,Tablet,2023-07-21,6.32.00 AM,2023-07-21,6.43.26 AM,686,14,Fashion,Jacket
SES000775,CUST0399,Mobile,2023-02-16,5.50.00 PM,2023-02-16,5.54.41 PM,281,5,Fashion,Shoes
SES000776,CUST0034,Tablet,2023-09-22,2.12.00 AM,2023-09-22,2.15.34 AM,214,14,Beauty,Face Wash
SES000777,CUST0436,Mobile,2023-12-24,8.08.00 AM,2023-12-24,8.15.40 AM,460,10,Beauty,Face Wash
SES000778,CUST0369,Tablet,2023-07-12,9.52.00 PM,2023-07-12,10.03.19 PM,679,14,Beauty,Perfume
SES000779,CUST0473,Mobile,2023-07-08,12.56.00 AM,2023-07-08,1.05.07 AM,547,13,Beauty,Perfume
SES000780,CUST0124,Tablet,2023-06-30,1.38.00 AM,2023-06-30,1.39.21 AM,81,10,Electronics,Laptop
SES000781,CUST0070,Tablet,2023-03-04,3.48.00 AM,2023-03-04,3.49.59 AM,119,7,Beauty,Face Wash
SES000782,CUST0036,Tablet,2023-12-16,12.13.00 AM,2023-12-16,12.17.34 AM,274,15,Sports,Tennis Racket
SES000783,CUST0270,Mobile,2023-10-18,12.24.00 PM,2023-10-18,12.30.05 PM,365,5,Sports,Cricket Bat
SES000784,CUST0403,Desktop,2023-06-20,12.07.00 AM,2023-06-20,12.16.31 AM,571,14,Beauty,Face Wash
SES000785,CUST0371,Tablet,2023-11-18,9.47.00 AM,2023-11-18,9.48.29 AM,89,12,Fashion,Shoes
SES000786,CUST0436,Desktop,2023-07-18,12.35.00 PM,2023-07-18,12.36.52 PM,112,3,Groceries,Rice
SES000787,CUST0250,Desktop,2023-02-03,9.35.00 AM,2023-02-03,9.45.48 AM,648,2,Electronics,Mouse
SES000788,CUST0219,Desktop,2023-07-28,3.54.00 AM,2023-07-28,4.01.09 AM,429,8,Sports,Tennis Racket
SES000789,CUST0243,Tablet,2023-01-28,9.29.00 AM,2023-01-28,9.34.03 AM,303,6,Groceries,Juice
SES000790,CUST0206,Desktop,2023-11-19,6.50.00 PM,2023-11-19,7.02.22 PM,742,15,Fashion,Shoes
SES000791,CUST0405,Mobile,2023-06-10,8.24.00 PM,2023-06-10,8.30.07 PM,367,6,Electronics,Mouse
SES000792,CUST0228,Mobile,2023-10-04,10.47.00 AM,2023-10-04,10.57.04 AM,604,2,Electronics,Smartphone
SES000793,CUST0063,Mobile,2023-09-05,6.16.00 PM,2023-09-05,6.23.41 PM,461,2,Groceries,Rice
SES000794,CUST0038,Tablet,2023-01-01,5.58.00 PM,2023-01-01,6.06.04 PM,484,13,Sports,Tennis Racket
SES000795,CUST0477,Tablet,2023-08-19,4.09.00 PM,2023-08-19,4.20.17 PM,677,1,Sports,Tennis Racket
SES000796,CUST0494,Tablet,2023-02-24,11.56.00 AM,2023-02-24,11.57.36 AM,96,13,Groceries,Juice
SES000797,CUST0160,Tablet,2023-03-17,1.54.00 PM,2023-03-17,1.59.02 PM,302,1,Fashion,T-shirt
SES000798,CUST0451,Tablet,2023-06-17,12.50.00 PM,2023-06-17,12.50.26 PM,26,5,Electronics,Laptop
SES000799,CUST0244,Desktop,2023-09-13,8.12.00 AM,2023-09-13,8.25.46 AM,826,3,Fashion,Jeans
SES000800,CUST0193,Tablet,2023-07-18,3.48.00 AM,2023-07-18,3.55.00 AM,420,13,Groceries,Rice
SES000801,CUST0199,Desktop,2023-04-05,7.48.00 PM,2023-04-05,7.51.35 PM,215,6,Electronics,Keyboard
SES000802,CUST0350,Desktop,2023-09-29,7.11.00 PM,2023-09-29,7.22.05 PM,665,5,Electronics,Keyboard
SES000803,CUST0016,Mobile,2023-09-09,7.49.00 AM,2023-09-09,7.57.12 AM,492,7,Groceries,Juice
SES000804,CUST0064,Tablet,2023-12-20,9.57.00 AM,2023-12-20,10.06.14 AM,554,14,Sports,Tennis Racket
SES000805,CUST0144,Tablet,2023-05-08,11.39.00 PM,2023-05-08,11.44.42 PM,342,5,Electronics,Smartphone
SES000806,CUST0208,Desktop,2023-12-29,6.55.00 AM,2023-12-29,7.05.50 AM,650,8,Beauty,Shampoo
SES000807,CUST0483,Mobile,2023-04-12,11.50.00 PM,2023-04-12,11.58.27 PM,507,9,Sports,Football
SES000808,CUST0328,Desktop,2023-08-21,9.49.00 AM,2023-08-21,9.59.14 AM,614,13,Beauty,Shampoo
SES000809,CUST0096,Mobile,2023-10-08,9.09.00 AM,2023-10-08,9.16.31 AM,451,4,Groceries,Rice
SES000810,CUST0263,Tablet,2023-06-30,7.46.00 AM,2023-06-30,7.51.58 AM,358,4,Electronics,Mouse
SES000811,CUST0228,Desktop,2023-11-02,5.30.00 PM,2023-11-02,5.42.29 PM,749,15,Fashion,T-shirt
SES000812,CUST0444,Desktop,2023-02-06,4.26.00 PM,2023-02-06,4.30.05 PM,245,15,Beauty,Face Wash
SES000813,CUST0309,Tablet,2023-09-03,7.51.00 AM,2023-09-03,8.00.04 AM,544,15,Electronics,Keyboard
SES000814,CUST0266,Desktop,2023-06-30,7.28.00 PM,2023-06-30,7.31.39 PM,219,10,Beauty,Face Wash
SES000815,CUST0174,Mobile,2023-08-31,10.24.00 AM,2023-08-31,10.34.44 AM,644,4,Sports,Tennis Racket
SES000816,CUST0181,Mobile,2023-10-23,7.15.00 PM,2023-10-23,7.28.02 PM,782,12,Beauty,Perfume
SES000817,CUST0024,Desktop,2023-05-05,11.46.00 PM,2023-05-05,11.54.00 PM,480,11,Sports,Football
SES000818,CUST0366,Tablet,2023-08-30,5.25.00 AM,2023-08-30,5.38.25 AM,805,10,Electronics,Headphones
SES000819,CUST0481,Tablet,2023-07-19,4.00.00 AM,2023-07-19,4.06.17 AM,377,7,Beauty,Shampoo
SES000820,CUST0105,Desktop,2023-07-29,1.21.00 PM,2023-07-29,1.34.52 PM,832,8,Fashion,Jeans
SES000821,CUST0018,Tablet,2023-05-30,4.18.00 AM,2023-05-30,4.26.44 AM,524,12,Beauty,Face Wash
SES000822,CUST0498,Tablet,2023-01-11,6.03.00 PM,2023-01-11,6.07.48 PM,288,8,Groceries,Juice
SES000823,CUST0124,Desktop,2023-11-29,1.18.00 PM,2023-11-29,1.26.17 PM,497,9,Electronics,Mouse
SES000824,CUST0452,Tablet,2023-07-30,4.17.00 AM,2023-07-30,4.30.51 AM,831,10,Beauty,Face Wash
SES000825,CUST0015,Mobile,2023-10-24,5.30.00 AM,2023-10-24,5.43.42 AM,822,6,Electronics,Keyboard
SES000826,CUST0440,Tablet,2023-05-10,10.05.00 PM,2023-05-10,10.16.23 PM,683,2,Groceries,Juice
SES000827,CUST0239,Tablet,2023-01-06,1.07.00 AM,2023-01-06,1.11.10 AM,250,4,Groceries,Snacks
SES000828,CUST0166,Tablet,2023-11-21,9.43.00 AM,2023-11-21,9.51.37 AM,517,2,Fashion,T-shirt
SES000829,CUST0430,Mobile,2023-06-03,8.07.00 AM,2023-06-03,8.20.55 AM,835,6,Beauty,Perfume
SES000830,CUST0269,Desktop,2023-11-13,3.31.00 AM,2023-11-13,3.41.34 AM,634,10,Electronics,Mouse
SES000831,CUST0118,Desktop,2023-09-21,11.23.00 PM,2023-09-21,11.34.58 PM,718,9,Groceries,Juice
SES000832,CUST0150,Mobile,2023-09-09,4.41.00 AM,2023-09-09,4.47.18 AM,378,3,Sports,Football
SES000833,CUST0196,Tablet,2023-07-23,11.32.00 AM,2023-07-23,11.32.32 AM,32,6,Sports,Cricket Bat
SES000834,CUST0180,Mobile,2023-02-11,5.44.00 PM,2023-02-11,5.51.14 PM,434,7,Sports,Football
SES000835,CUST0177,Mobile,2023-03-02,12.26.00 AM,2023-03-02,12.29.58 AM,238,1,Sports,Tennis Racket
SES000836,CUST0105,Mobile,2023-06-18,4.12.00 AM,2023-06-18,4.24.12 AM,732,5,Sports,Cricket Bat
SES000837,CUST0403,Tablet,2023-11-04,4.32.00 AM,2023-11-04,4.39.19 AM,439,14,Beauty,Shampoo
SES000838,CUST0148,Mobile,2023-10-14,7.28.00 AM,2023-10-14,7.42.57 AM,897,14,Groceries,Snacks
SES000839,CUST0418,Mobile,2023-11-08,7.27.00 AM,2023-11-08,7.29.57 AM,177,15,Sports,Cricket Bat
SES000840,CUST0403,Tablet,2023-03-25,11.40.00 AM,2023-03-25,11.40.25 AM,25,9,Sports,Cricket Bat
SES000841,CUST0411,Tablet,2023-01-30,12.24.00 AM,2023-01-30,12.33.29 AM,569,13,Beauty,Face Wash
SES000842,CUST0316,Mobile,2023-12-17,11.15.00 AM,2023-12-17,11.22.58 AM,478,13,Groceries,Snacks
SES000843,CUST0309,Desktop,2023-07-15,9.49.00 PM,2023-07-15,9.53.52 PM,292,8,Electronics,Laptop
SES000844,CUST0006,Mobile,2023-12-20,1.53.00 PM,2023-12-20,2.07.08 PM,848,8,Beauty,Perfume
SES000845,CUST0206,Desktop,2023-04-23,7.42.00 PM,2023-04-23,7.44.22 PM,142,6,Groceries,Snacks
SES000846,CUST0488,Mobile,2023-07-19,1.28.00 AM,2023-07-19,1.37.33 AM,573,11,Electronics,Mouse
SES000847,CUST0136,Mobile,2023-10-05,11.21.00 AM,2023-10-05,11.33.58 AM,778,7,Electronics,Laptop
SES000848,CUST0283,Desktop,2023-07-21,3.54.00 AM,2023-07-21,3.57.43 AM,223,8,Sports,Football
SES000849,CUST0331,Tablet,2023-12-12,7.45.00 PM,2023-12-12,7.48.18 PM,198,11,Groceries,Rice
SES000850,CUST0126,Mobile,2023-09-23,11.43.00 PM,2023-09-23,11.52.24 PM,564,5,Fashion,Jacket
SES000851,CUST0099,Mobile,2023-06-23,11.47.00 AM,2023-06-23,11.49.04 AM,124,3,Groceries,Juice
SES000852,CUST0289,Mobile,2023-08-31,9.42.00 PM,2023-08-31,9.45.33 PM,213,13,Sports,Tennis Racket
SES000853,CUST0210,Mobile,2023-05-15,10.48.00 PM,2023-05-15,10.55.12 PM,432,9,Fashion,T-shirt
SES000854,CUST0317,Tablet,2023-01-17,6.04.00 PM,2023-01-17,6.05.25 PM,85,6,Electronics,Mouse
SES000855,CUST0235,Mobile,2023-10-29,9.54.00 PM,2023-10-29,10.08.36 PM,876,2,Electronics,Smartphone
SES000856,CUST0114,Tablet,2023-04-26,7.07.00 AM,2023-04-26,7.11.22 AM,262,4,Groceries,Rice
SES000857,CUST0437,Tablet,2023-01-19,4.34.00 AM,2023-01-19,4.42.09 AM,489,12,Beauty,Face Wash
SES000858,CUST0222,Tablet,2023-05-28,2.21.00 PM,2023-05-28,2.32.14 PM,674,11,Sports,Cricket Bat
SES000859,CUST0110,Mobile,2023-10-27,11.33.00 PM,2023-10-27,11.45.16 PM,736,7,Groceries,Juice
SES000860,CUST0490,Mobile,2023-04-18,9.39.00 AM,2023-04-18,9.43.25 AM,265,2,Electronics,Laptop
SES000861,CUST0016,Desktop,2023-01-12,1.53.00 PM,2023-01-12,1.57.14 PM,254,4,Electronics,Keyboard
SES000862,CUST0240,Desktop,2023-12-25,2.28.00 AM,2023-12-25,2.42.11 AM,851,6,Groceries,Rice
SES000863,CUST0403,Tablet,2023-06-21,11.09.00 AM,2023-06-21,11.21.00 AM,720,15,Electronics,Smartphone
SES000864,CUST0061,Tablet,2023-10-07,4.50.00 PM,2023-10-07,5.00.49 PM,649,3,Electronics,Keyboard
SES000865,CUST0064,Tablet,2023-09-09,2.14.00 PM,2023-09-09,2.24.57 PM,657,15,Electronics,Headphones
SES000866,CUST0038,Tablet,2023-11-15,4.54.00 AM,2023-11-15,4.58.35 AM,275,7,Fashion,T-shirt
SES000867,CUST0459,Tablet,2023-09-19,1.08.00 PM,2023-09-19,1.21.29 PM,809,9,Groceries,Oil
SES000868,CUST0106,Desktop,2023-01-12,2.50.00 AM,2023-01-12,2.51.37 AM,97,7,Beauty,Shampoo
SES000869,CUST0345,Mobile,2023-04-08,8.19.00 PM,2023-04-08,8.26.43 PM,463,11,Electronics,Mouse
SES000870,CUST0444,Mobile,2023-04-16,10.42.00 AM,2023-04-16,10.44.42 AM,162,7,Sports,Cricket Bat
SES000871,CUST0178,Desktop,2023-06-29,8.58.00 PM,2023-06-29,9.05.23 PM,443,9,Fashion,Shoes
SES000872,CUST0147,Mobile,2023-05-16,10.51.00 PM,2023-05-16,11.00.07 PM,547,7,Sports,Football
SES000873,CUST0023,Desktop,2023-12-16,8.25.00 AM,2023-12-16,8.28.35 AM,215,4,Fashion,Jacket
SES000874,CUST0134,Desktop,2023-01-08,6.26.00 PM,2023-01-08,6.40.06 PM,846,10,Groceries,Snacks
SES000875,CUST0060,Mobile,2023-08-31,3.21.00 PM,2023-08-31,3.33.03 PM,723,14,Sports,Cricket Bat
SES000876,CUST0065,Tablet,2023-05-01,8.40.00 PM,2023-05-01,8.47.51 PM,471,4,Groceries,Juice
SES000877,CUST0349,Tablet,2023-01-04,4.19.00 PM,2023-01-04,4.26.50 PM,470,5,Groceries,Juice
SES000878,CUST0091,Desktop,2023-08-08,2.57.00 AM,2023-08-08,3.04.58 AM,478,3,Groceries,Rice
SES000879,CUST0019,Desktop,2023-01-22,12.57.00 PM,2023-01-22,1.05.14 PM,494,13,Electronics,Keyboard
SES000880,CUST0440,Mobile,2023-08-05,12.55.00 PM,2023-08-05,12.56.22 PM,82,1,Beauty,Perfume
SES000881,CUST0262,Tablet,2023-11-14,11.50.00 PM,2023-11-14,11.55.52 PM,352,2,Electronics,Headphones
SES000882,CUST0467,Desktop,2023-04-15,2.38.00 PM,2023-04-15,2.42.41 PM,281,12,Sports,Tennis Racket
SES000883,CUST0262,Mobile,2023-01-12,4.25.00 AM,2023-01-12,4.34.11 AM,551,2,Electronics,Smartphone
SES000884,CUST0155,Tablet,2023-01-22,1.49.00 PM,2023-01-22,1.50.20 PM,80,1,Electronics,Smartphone
SES000885,CUST0142,Desktop,2023-08-08,4.26.00 PM,2023-08-08,4.29.29 PM,209,11,Groceries,Oil
SES000886,CUST0069,Tablet,2023-07-10,10.31.00 PM,2023-07-10,10.43.08 PM,728,1,Fashion,Jacket
SES000887,CUST0056,Desktop,2023-07-08,9.46.00 AM,2023-07-08,10.00.45 AM,885,6,Electronics,Smartphone
SES000888,CUST0220,Desktop,2023-07-22,12.14.00 AM,2023-07-22,12.16.03 AM,123,4,Fashion,Jacket
SES000889,CUST0204,Tablet,2023-10-16,6.43.00 PM,2023-10-16,6.45.10 PM,130,13,Electronics,Keyboard
SES000890,CUST0345,Mobile,2023-04-01,8.52.00 PM,2023-04-01,8.57.40 PM,340,4,Beauty,Face Wash
SES000891,CUST0122,Tablet,2023-02-22,4.51.00 PM,2023-02-22,4.58.29 PM,449,2,Sports,Tennis Racket
SES000892,CUST0293,Desktop,2023-06-05,5.44.00 PM,2023-06-05,5.50.35 PM,395,12,Beauty,Perfume
SES000893,CUST0403,Desktop,2023-03-03,7.07.00 AM,2023-03-03,7.11.28 AM,268,2,Fashion,Jeans
SES000894,CUST0308,Mobile,2023-10-06,10.50.00 PM,2023-10-06,10.51.39 PM,99,10,Sports,Football
SES000895,CUST0064,Mobile,2023-03-04,7.15.00 PM,2023-03-04,7.29.30 PM,870,13,Groceries,Rice
SES000896,CUST0234,Tablet,2023-02-24,1.15.00 PM,2023-02-24,1.28.43 PM,823,10,Groceries,Oil
SES000897,CUST0019,Tablet,2023-05-05,5.31.00 PM,2023-05-05,5.42.36 PM,696,10,Groceries,Snacks
SES000898,CUST0193,Tablet,2023-03-03,10.43.00 AM,2023-03-03,10.45.59 AM,179,2,Fashion,Jeans
SES000899,CUST0403,Mobile,2023-04-16,6.21.00 PM,2023-04-16,6.34.58 PM,838,3,Groceries,Juice
SES000900,CUST0195,Desktop,2023-01-01,6.17.00 AM,2023-01-01,6.19.40 AM,160,4,Electronics,Keyboard
SES000901,CUST0305,Tablet,2023-01-06,8.37.00 AM,2023-01-06,8.46.48 AM,588,4,Beauty,Perfume
SES000902,CUST0439,Tablet,2023-12-10,9.41.00 AM,2023-12-10,9.46.14 AM,314,3,Beauty,Perfume
SES000903,CUST0227,Mobile,2023-02-17,1.35.00 PM,2023-02-17,1.43.52 PM,532,3,Sports,Cricket Bat
SES000904,CUST0269,Tablet,2023-10-19,4.45.00 AM,2023-10-19,4.56.30 AM,690,4,Beauty,Perfume
SES000905,CUST0349,Mobile,2023-05-25,7.29.00 AM,2023-05-25,7.42.40 AM,820,5,Electronics,Mouse
SES000906,CUST0056,Tablet,2023-07-09,7.11.00 PM,2023-07-09,7.12.54 PM,114,6,Fashion,Shoes
SES000907,CUST0203,Tablet,2023-07-13,8.51.00 PM,2023-07-13,9.01.54 PM,654,13,Groceries,Juice
SES000908,CUST0046,Tablet,2023-05-25,11.05.00 PM,2023-05-25,11.14.12 PM,552,5,Electronics,Laptop
SES000909,CUST0371,Mobile,2023-12-26,3.32.00 PM,2023-12-26,3.43.09 PM,669,12,Groceries,Oil
SES000910,CUST0302,Tablet,2023-08-09,3.43.00 PM,2023-08-09,3.50.39 PM,459,1,Sports,Football
SES000911,CUST0404,Mobile,2023-05-19,11.16.00 AM,2023-05-19,11.20.26 AM,266,2,Fashion,T-shirt
SES000912,CUST0285,Tablet,2023-04-20,9.15.00 AM,2023-04-20,9.27.26 AM,746,8,Electronics,Smartphone
SES000913,CUST0286,Tablet,2023-08-18,10.20.00 AM,2023-08-18,10.28.32 AM,512,12,Electronics,Laptop
SES000914,CUST0071,Mobile,2023-12-01,2.28.00 PM,2023-12-01,2.39.27 PM,687,8,Beauty,Shampoo
SES000915,CUST0329,Desktop,2023-09-22,5.37.00 PM,2023-09-22,5.49.41 PM,761,2,Electronics,Mouse
SES000916,CUST0180,Mobile,2023-11-18,10.55.00 AM,2023-11-18,11.07.15 AM,735,12,Sports,Cricket Bat
SES000917,CUST0498,Desktop,2023-04-02,9.23.00 AM,2023-04-02,9.25.10 AM,130,6,Groceries,Oil
SES000918,CUST0481,Tablet,2023-03-31,5.55.00 PM,2023-03-31,6.01.49 PM,409,14,Sports,Cricket Bat
SES000919,CUST0213,Mobile,2023-07-06,3.41.00 AM,2023-07-06,3.45.14 AM,254,13,Fashion,Shoes
SES000920,CUST0402,Tablet,2023-12-25,10.25.00 PM,2023-12-25,10.33.59 PM,539,3,Beauty,Face Wash
